area_label,naics_custom,naics_custom_label,measure,yr,lvl,gyy,dyy,hover_label
Bellevue,61-62,Education and Health Services,Mar Employment,2021,16354,-0.030988919831723694,-523,"Bellevue<br>2021: 16.4k, -3.1%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2000,8689,NA,NA,NA
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2001,9265,0.06629071239498208,576,"Bellevue<br>2001: 9.3k, 6.6%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2002,8455,-0.08742579600647593,-810,"Bellevue<br>2002: 8.5k, -8.7%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2003,8956,0.0592548787699585,501,"Bellevue<br>2003: 9.0k, 5.9%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2004,9167,0.023559624832514503,211,"Bellevue<br>2004: 9.2k, 2.4%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2005,12097,0.319624740918512,2930,"Bellevue<br>2005: 12.1k, 32.0%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2006,9424,-0.2209638753409936,-2673,"Bellevue<br>2006: 9.4k, -22.1%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2007,9685,0.027695246179965993,261,"Bellevue<br>2007: 9.7k, 2.8%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2008,9678,-7.227671657201729e-4,-7,"Bellevue<br>2008: 9.7k, -0.1%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2009,9679,1.0332713370542201e-4,1,"Bellevue<br>2009: 9.7k, 0.0%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2010,9926,0.02551916520301689,247,"Bellevue<br>2010: 9.9k, 2.6%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2011,10436,0.051380213580495715,510,"Bellevue<br>2011: 10.4k, 5.1%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2012,10905,0.04494059026446906,469,"Bellevue<br>2012: 10.9k, 4.5%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2013,10813,-0.008436497019715716,-92,"Bellevue<br>2013: 10.8k, -0.8%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2014,11778,0.08924442800332932,965,"Bellevue<br>2014: 11.8k, 8.9%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2015,12172,0.03345219901511287,394,"Bellevue<br>2015: 12.2k, 3.3%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2016,12214,0.0034505422280644016,42,"Bellevue<br>2016: 12.2k, 0.3%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2017,13151,0.07671524480104797,937,"Bellevue<br>2017: 13.2k, 7.7%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2018,13475,0.024636909740704205,324,"Bellevue<br>2018: 13.5k, 2.5%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2019,13624,0.011057513914656703,149,"Bellevue<br>2019: 13.6k, 1.1%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2020,12945,-0.04983852025836755,-679,"Bellevue<br>2020: 12.9k, -5.0%"
Bellevue,71-72,Leisure and Hospitality,Mar Employment,2021,8668,-0.33039783700270375,-4277,"Bellevue<br>2021: 8.7k, -33.0%"
Bellevue,81,Other Services,Mar Employment,2000,4001,NA,NA,NA
Bellevue,81,Other Services,Mar Employment,2001,4186,0.046238440389902546,185,"Bellevue<br>2001: 4.2k, 4.6%"
Bellevue,81,Other Services,Mar Employment,2002,4707,0.12446249402771148,521,"Bellevue<br>2002: 4.7k, 12.4%"
Bellevue,81,Other Services,Mar Employment,2003,4273,-0.09220310176333124,-434,"Bellevue<br>2003: 4.3k, -9.2%"
Bellevue,81,Other Services,Mar Employment,2004,4205,-0.0159138778375848,-68,"Bellevue<br>2004: 4.2k, -1.6%"
Bellevue,81,Other Services,Mar Employment,2005,4325,0.02853745541022601,120,"Bellevue<br>2005: 4.3k, 2.9%"
Bellevue,81,Other Services,Mar Employment,2006,4289,-0.008323699421965314,-36,"Bellevue<br>2006: 4.3k, -0.8%"
Bellevue,81,Other Services,Mar Employment,2007,4501,0.04942877127535561,212,"Bellevue<br>2007: 4.5k, 4.9%"
Bellevue,81,Other Services,Mar Employment,2008,4661,0.0355476560764274,160,"Bellevue<br>2008: 4.7k, 3.6%"
Bellevue,81,Other Services,Mar Employment,2009,4343,-0.0682257026389187,-318,"Bellevue<br>2009: 4.3k, -6.8%"
Bellevue,81,Other Services,Mar Employment,2010,4451,0.024867603039373742,108,"Bellevue<br>2010: 4.5k, 2.5%"
Bellevue,81,Other Services,Mar Employment,2011,4685,0.052572455627948766,234,"Bellevue<br>2011: 4.7k, 5.3%"
Bellevue,81,Other Services,Mar Employment,2012,4634,-0.01088580576307363,-51,"Bellevue<br>2012: 4.6k, -1.1%"
Bellevue,81,Other Services,Mar Employment,2013,4325,-0.0666810530858869,-309,"Bellevue<br>2013: 4.3k, -6.7%"
Bellevue,81,Other Services,Mar Employment,2014,3862,-0.10705202312138729,-463,"Bellevue<br>2014: 3.9k, -10.7%"
Bellevue,81,Other Services,Mar Employment,2015,4360,0.1289487312273434,498,"Bellevue<br>2015: 4.4k, 12.9%"
Bellevue,81,Other Services,Mar Employment,2016,4661,0.06903669724770634,301,"Bellevue<br>2016: 4.7k, 6.9%"
Bellevue,81,Other Services,Mar Employment,2017,4793,0.028320102982192674,132,"Bellevue<br>2017: 4.8k, 2.8%"
Bellevue,81,Other Services,Mar Employment,2018,4786,-0.0014604631754642217,-7,"Bellevue<br>2018: 4.8k, -0.1%"
Bellevue,81,Other Services,Mar Employment,2019,5059,0.05704137066443793,273,"Bellevue<br>2019: 5.1k, 5.7%"
Bellevue,81,Other Services,Mar Employment,2020,4833,-0.04467286024906103,-226,"Bellevue<br>2020: 4.8k, -4.5%"
Bellevue,81,Other Services,Mar Employment,2021,4271,-0.11628388164701009,-562,"Bellevue<br>2021: 4.3k, -11.6%"
Bellevue,GOV,Government,Mar Employment,2000,7157,NA,NA,NA
Bellevue,GOV,Government,Mar Employment,2001,7317,0.022355735643426078,160,"Bellevue<br>2001: 7.3k, 2.2%"
Bellevue,GOV,Government,Mar Employment,2002,8537,0.16673500068334013,1220,"Bellevue<br>2002: 8.5k, 16.7%"
Bellevue,GOV,Government,Mar Employment,2003,8420,-0.013705048611924564,-117,"Bellevue<br>2003: 8.4k, -1.4%"
Bellevue,GOV,Government,Mar Employment,2004,7303,-0.13266033254156773,-1117,"Bellevue<br>2004: 7.3k, -13.3%"
Bellevue,GOV,Government,Mar Employment,2005,7640,0.0461454196905382,337,"Bellevue<br>2005: 7.6k, 4.6%"
Bellevue,GOV,Government,Mar Employment,2006,7510,-0.017015706806282727,-130,"Bellevue<br>2006: 7.5k, -1.7%"
Bellevue,GOV,Government,Mar Employment,2007,7712,0.02689747003994669,202,"Bellevue<br>2007: 7.7k, 2.7%"
Bellevue,GOV,Government,Mar Employment,2008,7993,0.036436721991701226,281,"Bellevue<br>2008: 8.0k, 3.6%"
Bellevue,GOV,Government,Mar Employment,2009,7984,-0.0011259852370824053,-9,"Bellevue<br>2009: 8.0k, -0.1%"
Bellevue,GOV,Government,Mar Employment,2010,8088,0.013026052104208485,104,"Bellevue<br>2010: 8.1k, 1.3%"
Bellevue,GOV,Government,Mar Employment,2011,7953,-0.01669139465875369,-135,"Bellevue<br>2011: 8.0k, -1.7%"
Bellevue,GOV,Government,Mar Employment,2012,8121,0.021124104111655884,168,"Bellevue<br>2012: 8.1k, 2.1%"
Bellevue,GOV,Government,Mar Employment,2013,8213,0.011328654106637082,92,"Bellevue<br>2013: 8.2k, 1.1%"
Bellevue,GOV,Government,Mar Employment,2014,8269,0.0068184585413368914,56,"Bellevue<br>2014: 8.3k, 0.7%"
Bellevue,GOV,Government,Mar Employment,2015,8414,0.01753537308017905,145,"Bellevue<br>2015: 8.4k, 1.8%"
Bellevue,GOV,Government,Mar Employment,2016,8397,-0.002020442120275745,-17,"Bellevue<br>2016: 8.4k, -0.2%"
Bellevue,GOV,Government,Mar Employment,2017,8545,0.017625342384184783,148,"Bellevue<br>2017: 8.5k, 1.8%"
Bellevue,GOV,Government,Mar Employment,2018,8682,0.01603276770040951,137,"Bellevue<br>2018: 8.7k, 1.6%"
Bellevue,GOV,Government,Mar Employment,2019,8867,0.021308454273208932,185,"Bellevue<br>2019: 8.9k, 2.1%"
Bellevue,GOV,Government,Mar Employment,2020,8780,-0.009811661215743728,-87,"Bellevue<br>2020: 8.8k, -1.0%"
Bellevue,GOV,Government,Mar Employment,2021,7844,-0.1066059225512529,-936,"Bellevue<br>2021: 7.8k, -10.7%"
Seattle,TTL,Total Nonfarm,Mar Employment,2000,502832,NA,NA,NA
Seattle,TTL,Total Nonfarm,Mar Employment,2001,497205,-0.011190616348999316,-5627,"Seattle<br>2001: 497.2k, -1.1%"
Seattle,TTL,Total Nonfarm,Mar Employment,2002,466359,-0.06203879687452862,-30846,"Seattle<br>2002: 466.4k, -6.2%"
Seattle,TTL,Total Nonfarm,Mar Employment,2003,457593,-0.018796678095630237,-8766,"Seattle<br>2003: 457.6k, -1.9%"
Seattle,TTL,Total Nonfarm,Mar Employment,2004,456578,-0.002218128336753389,-1015,"Seattle<br>2004: 456.6k, -0.2%"
Seattle,TTL,Total Nonfarm,Mar Employment,2005,480962,0.05340598977611721,24384,"Seattle<br>2005: 481.0k, 5.3%"
Seattle,TTL,Total Nonfarm,Mar Employment,2006,471247,-0.02019910096847566,-9715,"Seattle<br>2006: 471.2k, -2.0%"
Seattle,TTL,Total Nonfarm,Mar Employment,2007,480856,0.020390580735792474,9609,"Seattle<br>2007: 480.9k, 2.0%"
Seattle,TTL,Total Nonfarm,Mar Employment,2008,501221,0.04235155639110255,20365,"Seattle<br>2008: 501.2k, 4.2%"
Seattle,TTL,Total Nonfarm,Mar Employment,2009,473617,-0.05507351048738984,-27604,"Seattle<br>2009: 473.6k, -5.5%"
Seattle,TTL,Total Nonfarm,Mar Employment,2010,462739,-0.02296792556010452,-10878,"Seattle<br>2010: 462.7k, -2.3%"
Seattle,TTL,Total Nonfarm,Mar Employment,2011,473067,0.022319277173525442,10328,"Seattle<br>2011: 473.1k, 2.2%"
Seattle,TTL,Total Nonfarm,Mar Employment,2012,484880,0.024971092889590762,11813,"Seattle<br>2012: 484.9k, 2.5%"
Seattle,TTL,Total Nonfarm,Mar Employment,2013,499361,0.02986512126711771,14481,"Seattle<br>2013: 499.4k, 3.0%"
Seattle,TTL,Total Nonfarm,Mar Employment,2014,514020,0.029355516349895083,14659,"Seattle<br>2014: 514.0k, 2.9%"
Seattle,TTL,Total Nonfarm,Mar Employment,2015,535430,0.04165207579471608,21410,"Seattle<br>2015: 535.4k, 4.2%"
Seattle,TTL,Total Nonfarm,Mar Employment,2016,558023,0.042195992006424765,22593,"Seattle<br>2016: 558.0k, 4.2%"
Seattle,TTL,Total Nonfarm,Mar Employment,2017,581780,0.0425735139949428,23757,"Seattle<br>2017: 581.8k, 4.3%"
Seattle,TTL,Total Nonfarm,Mar Employment,2018,602142,0.03499948434115985,20362,"Seattle<br>2018: 602.1k, 3.5%"
Seattle,TTL,Total Nonfarm,Mar Employment,2019,619916,0.029517954236708333,17774,"Seattle<br>2019: 619.9k, 3.0%"
Seattle,TTL,Total Nonfarm,Mar Employment,2020,637913,0.02903135263487311,17997,"Seattle<br>2020: 637.9k, 2.9%"
Seattle,TTL,Total Nonfarm,Mar Employment,2021,589793,-0.07543348387632798,-48120,"Seattle<br>2021: 589.8k, -7.5%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2000,1019,NA,NA,NA
Seattle,"11, 21",Mining and Logging,Mar Employment,2001,1205,0.18253189401373904,186,"Seattle<br>2001: 1.2k, 18.3%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2002,1225,0.016597510373443924,20,"Seattle<br>2002: 1.2k, 1.7%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2003,1244,0.015510204081632617,19,"Seattle<br>2003: 1.2k, 1.6%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2004,1398,0.1237942122186495,154,"Seattle<br>2004: 1.4k, 12.4%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2005,1450,0.03719599427753928,52,"Seattle<br>2005: 1.4k, 3.7%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2006,1422,-0.0193103448275862,-28,"Seattle<br>2006: 1.4k, -1.9%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2007,1314,-0.07594936708860756,-108,"Seattle<br>2007: 1.3k, -7.6%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2008,1211,-0.07838660578386603,-103,"Seattle<br>2008: 1.2k, -7.8%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2009,1057,-0.12716763005780352,-154,"Seattle<br>2009: 1.1k, -12.7%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2010,1023,-0.032166508987701015,-34,"Seattle<br>2010: 1.0k, -3.2%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2011,1013,-0.009775171065493637,-10,"Seattle<br>2011: 1.0k, -1.0%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2012,773,-0.23692003948667328,-240,"Seattle<br>2012: 0.8k, -23.7%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2013,826,0.06856403622250973,53,"Seattle<br>2013: 0.8k, 6.9%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2014,726,-0.12106537530266348,-100,"Seattle<br>2014: 0.7k, -12.1%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2015,753,0.037190082644628086,27,"Seattle<br>2015: 0.8k, 3.7%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2016,978,0.298804780876494,225,"Seattle<br>2016: 1.0k, 29.9%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2017,1042,0.06543967280163598,64,"Seattle<br>2017: 1.0k, 6.5%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2018,1084,0.040307101727447225,42,"Seattle<br>2018: 1.1k, 4.0%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2019,1034,-0.04612546125461259,-50,"Seattle<br>2019: 1.0k, -4.6%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2020,1019,-0.014506769825918808,-15,"Seattle<br>2020: 1.0k, -1.5%"
Seattle,"11, 21",Mining and Logging,Mar Employment,2021,1102,0.08145240431795875,83,"Seattle<br>2021: 1.1k, 8.1%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2000,NA,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2001,NA,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2002,NA,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2003,NA,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2004,16486,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2005,18111,0.09856848234865945,1625,"Seattle<br>2005: 18.1k, 9.9%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2006,NA,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2007,NA,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2008,NA,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2009,NA,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2010,13399,NA,NA,NA
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2011,13893,0.03686842301664295,494,"Seattle<br>2011: 13.9k, 3.7%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2012,13274,-0.04455481177571441,-619,"Seattle<br>2012: 13.3k, -4.5%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2013,12795,-0.03608558083471447,-479,"Seattle<br>2013: 12.8k, -3.6%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2014,12865,0.005470887065259777,70,"Seattle<br>2014: 12.9k, 0.5%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2015,13395,0.041197046249514147,530,"Seattle<br>2015: 13.4k, 4.1%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2016,13463,0.005076521089959041,68,"Seattle<br>2016: 13.5k, 0.5%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2017,13962,0.037064547277724236,499,"Seattle<br>2017: 14.0k, 3.7%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2018,13289,-0.04820226328606214,-673,"Seattle<br>2018: 13.3k, -4.8%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2019,13543,0.019113552562269653,254,"Seattle<br>2019: 13.5k, 1.9%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2020,13788,0.018090526471239654,245,"Seattle<br>2020: 13.8k, 1.8%"
Seattle,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2021,11998,-0.12982303452277344,-1790,"Seattle<br>2021: 12.0k, -13.0%"
Seattle,23,Construction,Mar Employment,2000,21627,NA,NA,NA
Seattle,23,Construction,Mar Employment,2001,20396,-0.056919591251676116,-1231,"Seattle<br>2001: 20.4k, -5.7%"
Seattle,23,Construction,Mar Employment,2002,18221,-0.10663855657972154,-2175,"Seattle<br>2002: 18.2k, -10.7%"
Seattle,23,Construction,Mar Employment,2003,16517,-0.09351846770210193,-1704,"Seattle<br>2003: 16.5k, -9.4%"
Seattle,23,Construction,Mar Employment,2004,16759,0.014651571108554862,242,"Seattle<br>2004: 16.8k, 1.5%"
Seattle,23,Construction,Mar Employment,2005,17045,0.01706545736619125,286,"Seattle<br>2005: 17.0k, 1.7%"
Seattle,23,Construction,Mar Employment,2006,18706,0.0974479319448518,1661,"Seattle<br>2006: 18.7k, 9.7%"
Seattle,23,Construction,Mar Employment,2007,20653,0.10408425104244623,1947,"Seattle<br>2007: 20.7k, 10.4%"
Seattle,23,Construction,Mar Employment,2008,23953,0.1597830823609161,3300,"Seattle<br>2008: 24.0k, 16.0%"
Seattle,23,Construction,Mar Employment,2009,20261,-0.1541351813969023,-3692,"Seattle<br>2009: 20.3k, -15.4%"
Seattle,23,Construction,Mar Employment,2010,15936,-0.21346429100241848,-4325,"Seattle<br>2010: 15.9k, -21.3%"
Seattle,23,Construction,Mar Employment,2011,15266,-0.042043172690763075,-670,"Seattle<br>2011: 15.3k, -4.2%"
Seattle,23,Construction,Mar Employment,2012,15699,0.028363684003668288,433,"Seattle<br>2012: 15.7k, 2.8%"
Seattle,23,Construction,Mar Employment,2013,17064,0.0869482132619912,1365,"Seattle<br>2013: 17.1k, 8.7%"
Seattle,23,Construction,Mar Employment,2014,17391,0.01916315049226447,327,"Seattle<br>2014: 17.4k, 1.9%"
Seattle,23,Construction,Mar Employment,2015,20243,0.16399286987522288,2852,"Seattle<br>2015: 20.2k, 16.4%"
Seattle,23,Construction,Mar Employment,2016,22324,0.10280096823593343,2081,"Seattle<br>2016: 22.3k, 10.3%"
Seattle,23,Construction,Mar Employment,2017,22478,0.00689840530370911,154,"Seattle<br>2017: 22.5k, 0.7%"
Seattle,23,Construction,Mar Employment,2018,23229,0.033410445769196606,751,"Seattle<br>2018: 23.2k, 3.3%"
Seattle,23,Construction,Mar Employment,2019,23487,0.011106806147488157,258,"Seattle<br>2019: 23.5k, 1.1%"
Seattle,23,Construction,Mar Employment,2020,23940,0.019287265295695466,453,"Seattle<br>2020: 23.9k, 1.9%"
Seattle,23,Construction,Mar Employment,2021,24804,0.03609022556390973,864,"Seattle<br>2021: 24.8k, 3.6%"
Seattle,31-33,Manufacturing,Mar Employment,2000,37104,NA,NA,NA
Seattle,31-33,Manufacturing,Mar Employment,2001,35044,-0.05551962052608883,-2060,"Seattle<br>2001: 35.0k, -5.6%"
Seattle,31-33,Manufacturing,Mar Employment,2002,30941,-0.11708138340372098,-4103,"Seattle<br>2002: 30.9k, -11.7%"
Seattle,31-33,Manufacturing,Mar Employment,2003,28033,-0.09398532691251094,-2908,"Seattle<br>2003: 28.0k, -9.4%"
Seattle,31-33,Manufacturing,Mar Employment,2004,28342,0.011022723219063169,309,"Seattle<br>2004: 28.3k, 1.1%"
Seattle,31-33,Manufacturing,Mar Employment,2005,29930,0.05602992025968523,1588,"Seattle<br>2005: 29.9k, 5.6%"
Seattle,31-33,Manufacturing,Mar Employment,2006,30250,0.01069161376545269,320,"Seattle<br>2006: 30.2k, 1.1%"
Seattle,31-33,Manufacturing,Mar Employment,2007,30408,0.005223140495867806,158,"Seattle<br>2007: 30.4k, 0.5%"
Seattle,31-33,Manufacturing,Mar Employment,2008,31248,0.027624309392265234,840,"Seattle<br>2008: 31.2k, 2.8%"
Seattle,31-33,Manufacturing,Mar Employment,2009,28415,-0.0906618023553507,-2833,"Seattle<br>2009: 28.4k, -9.1%"
Seattle,31-33,Manufacturing,Mar Employment,2010,26405,-0.07073728664437795,-2010,"Seattle<br>2010: 26.4k, -7.1%"
Seattle,31-33,Manufacturing,Mar Employment,2011,27220,0.030865366407877293,815,"Seattle<br>2011: 27.2k, 3.1%"
Seattle,31-33,Manufacturing,Mar Employment,2012,25712,-0.055400440852314436,-1508,"Seattle<br>2012: 25.7k, -5.5%"
Seattle,31-33,Manufacturing,Mar Employment,2013,26007,0.011473242065961342,295,"Seattle<br>2013: 26.0k, 1.1%"
Seattle,31-33,Manufacturing,Mar Employment,2014,26412,0.015572730418733416,405,"Seattle<br>2014: 26.4k, 1.6%"
Seattle,31-33,Manufacturing,Mar Employment,2015,26978,0.021429653187944764,566,"Seattle<br>2015: 27.0k, 2.1%"
Seattle,31-33,Manufacturing,Mar Employment,2016,26239,-0.027392690340277248,-739,"Seattle<br>2016: 26.2k, -2.7%"
Seattle,31-33,Manufacturing,Mar Employment,2017,25222,-0.03875909905103092,-1017,"Seattle<br>2017: 25.2k, -3.9%"
Seattle,31-33,Manufacturing,Mar Employment,2018,25026,-0.007770993577035923,-196,"Seattle<br>2018: 25.0k, -0.8%"
Seattle,31-33,Manufacturing,Mar Employment,2019,26193,0.04663150323663401,1167,"Seattle<br>2019: 26.2k, 4.7%"
Seattle,31-33,Manufacturing,Mar Employment,2020,24878,-0.05020425304470655,-1315,"Seattle<br>2020: 24.9k, -5.0%"
Seattle,31-33,Manufacturing,Mar Employment,2021,22235,-0.1062384436047914,-2643,"Seattle<br>2021: 22.2k, -10.6%"
Seattle,"42, 44-45",Trade,Mar Employment,2000,64822,NA,NA,NA
Seattle,"42, 44-45",Trade,Mar Employment,2001,64499,-0.004982876184011609,-323,"Seattle<br>2001: 64.5k, -0.5%"
Seattle,"42, 44-45",Trade,Mar Employment,2002,59150,-0.0829315183181134,-5349,"Seattle<br>2002: 59.2k, -8.3%"
Seattle,"42, 44-45",Trade,Mar Employment,2003,57001,-0.036331360946745606,-2149,"Seattle<br>2003: 57.0k, -3.6%"
Seattle,"42, 44-45",Trade,Mar Employment,2004,56124,-0.015385694987807286,-877,"Seattle<br>2004: 56.1k, -1.5%"
Seattle,"42, 44-45",Trade,Mar Employment,2005,57572,0.02580001425415146,1448,"Seattle<br>2005: 57.6k, 2.6%"
Seattle,"42, 44-45",Trade,Mar Employment,2006,55839,-0.030101438199124586,-1733,"Seattle<br>2006: 55.8k, -3.0%"
Seattle,"42, 44-45",Trade,Mar Employment,2007,59469,0.06500832751302843,3630,"Seattle<br>2007: 59.5k, 6.5%"
Seattle,"42, 44-45",Trade,Mar Employment,2008,61500,0.03415224738939626,2031,"Seattle<br>2008: 61.5k, 3.4%"
Seattle,"42, 44-45",Trade,Mar Employment,2009,54286,-0.11730081300813011,-7214,"Seattle<br>2009: 54.3k, -11.7%"
Seattle,"42, 44-45",Trade,Mar Employment,2010,52552,-0.03194193714769922,-1734,"Seattle<br>2010: 52.6k, -3.2%"
Seattle,"42, 44-45",Trade,Mar Employment,2011,54535,0.03773405388948081,1983,"Seattle<br>2011: 54.5k, 3.8%"
Seattle,"42, 44-45",Trade,Mar Employment,2012,57425,0.052993490418997036,2890,"Seattle<br>2012: 57.4k, 5.3%"
Seattle,"42, 44-45",Trade,Mar Employment,2013,61987,0.07944275141488899,4562,"Seattle<br>2013: 62.0k, 7.9%"
Seattle,"42, 44-45",Trade,Mar Employment,2014,68742,0.10897446238727482,6755,"Seattle<br>2014: 68.7k, 10.9%"
Seattle,"42, 44-45",Trade,Mar Employment,2015,74218,0.07966017863896879,5476,"Seattle<br>2015: 74.2k, 8.0%"
Seattle,"42, 44-45",Trade,Mar Employment,2016,77770,0.04785900994367953,3552,"Seattle<br>2016: 77.8k, 4.8%"
Seattle,"42, 44-45",Trade,Mar Employment,2017,87133,0.12039346791822036,9363,"Seattle<br>2017: 87.1k, 12.0%"
Seattle,"42, 44-45",Trade,Mar Employment,2018,95488,0.09588789551605026,8355,"Seattle<br>2018: 95.5k, 9.6%"
Seattle,"42, 44-45",Trade,Mar Employment,2019,100829,0.05593372989276135,5341,"Seattle<br>2019: 100.8k, 5.6%"
Seattle,"42, 44-45",Trade,Mar Employment,2020,108681,0.07787442104949971,7852,"Seattle<br>2020: 108.7k, 7.8%"
Seattle,"42, 44-45",Trade,Mar Employment,2021,104645,-0.03713620596056344,-4036,"Seattle<br>2021: 104.6k, -3.7%"
Seattle,51,Information,Mar Employment,2000,23996,NA,NA,NA
Seattle,51,Information,Mar Employment,2001,23561,-0.01812802133688951,-435,"Seattle<br>2001: 23.6k, -1.8%"
Seattle,51,Information,Mar Employment,2002,18789,-0.20253809261067013,-4772,"Seattle<br>2002: 18.8k, -20.3%"
Seattle,51,Information,Mar Employment,2003,16721,-0.11006439938261747,-2068,"Seattle<br>2003: 16.7k, -11.0%"
Seattle,51,Information,Mar Employment,2004,16470,-0.015011063931583024,-251,"Seattle<br>2004: 16.5k, -1.5%"
Seattle,51,Information,Mar Employment,2005,17285,0.04948391013964781,815,"Seattle<br>2005: 17.3k, 4.9%"
Seattle,51,Information,Mar Employment,2006,16673,-0.035406421752965045,-612,"Seattle<br>2006: 16.7k, -3.5%"
Seattle,51,Information,Mar Employment,2007,17324,0.03904516283812143,651,"Seattle<br>2007: 17.3k, 3.9%"
Seattle,51,Information,Mar Employment,2008,18230,0.05229739090279373,906,"Seattle<br>2008: 18.2k, 5.2%"
Seattle,51,Information,Mar Employment,2009,16908,-0.07251782775644544,-1322,"Seattle<br>2009: 16.9k, -7.3%"
Seattle,51,Information,Mar Employment,2010,17858,0.056186420629287914,950,"Seattle<br>2010: 17.9k, 5.6%"
Seattle,51,Information,Mar Employment,2011,18490,0.035390301265539215,632,"Seattle<br>2011: 18.5k, 3.5%"
Seattle,51,Information,Mar Employment,2012,20026,0.08307193077339092,1536,"Seattle<br>2012: 20.0k, 8.3%"
Seattle,51,Information,Mar Employment,2013,20788,0.03805053430540295,762,"Seattle<br>2013: 20.8k, 3.8%"
Seattle,51,Information,Mar Employment,2014,21920,0.05445449297671723,1132,"Seattle<br>2014: 21.9k, 5.4%"
Seattle,51,Information,Mar Employment,2015,25340,0.15602189781021902,3420,"Seattle<br>2015: 25.3k, 15.6%"
Seattle,51,Information,Mar Employment,2016,28462,0.12320441988950281,3122,"Seattle<br>2016: 28.5k, 12.3%"
Seattle,51,Information,Mar Employment,2017,31640,0.11165764879488438,3178,"Seattle<br>2017: 31.6k, 11.2%"
Seattle,51,Information,Mar Employment,2018,35721,0.12898230088495577,4081,"Seattle<br>2018: 35.7k, 12.9%"
